Soil,Nitrogen,Phosphorous,Potassium,PH,Rainfall,Temperature,Crop,Fertilizer
Alkaline,40,25,15,6.0,500,20,chickpea,MOP
Alkaline,45,25,15,6.0,500,20,chickpea,MOP
Alkaline,50,25,15,6.0,500,20,chickpea,MOP
Alkaline,40,30,10,6.5,600,25,chickpea,MOP
Alkaline,45,30,10,6.5,600,25,chickpea,MOP
Alkaline,50,30,10,6.5,600,25,chickpea,MOP
Acidic,80,40,40,6.0,1000,25,paddy,Urea
Acidic,85,40,40,6.0,1000,25,paddy,Urea
Acidic,90,40,40,6.0,1000,25,paddy,Urea
Acidic,95,40,40,6.0,1000,25,paddy,Urea
Acidic,100,40,40,6.0,1000,25,paddy,Urea
Acidic,105,40,40,6.0,1000,25,paddy,Urea
Acidic,110,40,40,6.0,1000,25,paddy,Urea
Acidic,115,40,40,6.0,1000,25,paddy,Urea
Acidic,120,40,40,6.0,1000,25,paddy,Urea
Acidic,80,45,45,6.5,1100,30,paddy,Urea
Acidic,85,45,45,6.5,1100,30,paddy,Urea
Acidic,90,45,45,6.5,1100,30,paddy,Urea
Acidic,95,45,45,6.5,1100,30,paddy,Urea
Acidic,100,45,45,6.5,1100,30,paddy,Urea
Acidic,105,45,45,6.5,1100,30,paddy,Urea
Acidic,110,45,45,6.5,1100,30,paddy,Urea
Acidic,115,45,45,6.5,1100,30,paddy,Urea
Acidic,120,45,45,6.5,1100,30,paddy,Urea
Acidic,80,50,50,7.0,1200,35,paddy,Urea
Acidic,85,50,50,7.0,1200,35,paddy,Urea
Acidic,90,50,50,7.0,1200,35,paddy,Urea
Acidic,95,50,50,7.0,1200,35,paddy,Urea
Acidic,100,50,50,7.0,1200,35,paddy,Urea
Acidic,105,50,50,7.0,1200,35,paddy,Urea
Acidic,110,50,50,7.0,1200,35,paddy,Urea
Acidic,115,50,50,7.0,1200,35,paddy,Urea
Acidic,120,50,50,7.0,1200,35,paddy,Urea
Acidic,80,55,55,7.5,1300,25,paddy,Urea
Acidic,85,55,55,7.5,1300,25,paddy,Urea
Acidic,90,55,55,7.5,1300,25,paddy,Urea
Acidic,95,55,55,7.5,1300,25,paddy,Urea
Acidic,100,55,55,7.5,1300,25,paddy,Urea
Acidic,105,55,55,7.5,1300,25,paddy,Urea
Acidic,110,55,55,7.5,1300,25,paddy,Urea
Acidic,115,55,55,7.5,1300,25,paddy,Urea
Acidic,120,55,55,7.5,1300,25,paddy,Urea
Acidic,80,60,60,6.0,1400,30,paddy,Urea
Acidic,85,60,60,6.0,1400,30,paddy,Urea
Acidic,90,60,60,6.0,1400,30,paddy,Urea
Acidic,95,60,60,6.0,1400,30,paddy,Urea
Acidic,100,60,60,6.0,1400,30,paddy,Urea
Acidic,105,60,60,6.0,1400,30,paddy,Urea
Acidic,110,60,60,6.0,1400,30,paddy,Urea
Acidic,115,60,60,6.0,1400,30,paddy,Urea
Acidic,120,60,60,6.0,1400,30,paddy,Urea
Acidic,80,40,45,6.5,1500,35,paddy,50:26:26 NPK
Acidic,85,40,45,6.5,1500,35,paddy,50:26:26 NPK
Acidic,90,40,45,6.5,1500,35,paddy,50:26:26 NPK
Acidic,95,40,45,6.5,1500,35,paddy,50:26:26 NPK
Acidic,100,40,45,6.5,1500,35,paddy,50:26:26 NPK
Acidic,105,40,45,6.5,1500,35,paddy,50:26:26 NPK
Acidic,110,40,45,6.5,1500,35,paddy,50:26:26 NPK
Acidic,115,40,45,6.5,1500,35,paddy,50:26:26 NPK
Acidic,120,40,45,6.5,1500,35,paddy,50:26:26 NPK
Acidic,80,45,50,7.0,1000,25,paddy,50:26:26 NPK
Acidic,85,45,50,7.0,1000,25,paddy,50:26:26 NPK
Acidic,90,45,50,7.0,1000,25,paddy,50:26:26 NPK
Acidic,95,45,50,7.0,1000,25,paddy,50:26:26 NPK
Acidic,100,45,50,7.0,1000,25,paddy,50:26:26 NPK
Acidic,105,45,50,7.0,1000,25,paddy,50:26:26 NPK
Acidic,110,45,50,7.0,1000,25,paddy,50:26:26 NPK
Acidic,115,45,50,7.0,1000,25,paddy,50:26:26 NPK
Acidic,120,45,50,7.0,1000,25,paddy,50:26:26 NPK
Acidic,80,50,55,7.5,1100,30,paddy,50:26:26 NPK
Acidic,85,50,55,7.5,1100,30,paddy,50:26:26 NPK
Acidic,90,50,55,7.5,1100,30,paddy,50:26:26 NPK
Acidic,95,50,55,7.5,1100,30,paddy,50:26:26 NPK
Acidic,100,50,55,7.5,1100,30,paddy,50:26:26 NPK
Acidic,105,50,55,7.5,1100,30,paddy,50:26:26 NPK
Acidic,110,50,55,7.5,1100,30,paddy,50:26:26 NPK
Acidic,115,50,55,7.5,1100,30,paddy,50:26:26 NPK
Acidic,120,50,55,7.5,1100,30,paddy,50:26:26 NPK
Acidic,80,55,60,6.0,1200,35,paddy,50:26:26 NPK
Acidic,85,55,60,6.0,1200,35,paddy,50:26:26 NPK
Acidic,90,55,60,6.0,1200,35,paddy,50:26:26 NPK
Acidic,95,55,60,6.0,1200,35,paddy,50:26:26 NPK
Acidic,100,55,60,6.0,1200,35,paddy,50:26:26 NPK
Acidic,105,55,60,6.0,1200,35,paddy,50:26:26 NPK
Acidic,110,55,60,6.0,1200,35,paddy,50:26:26 NPK
Acidic,115,55,60,6.0,1200,35,paddy,50:26:26 NPK
Acidic,120,55,60,6.0,1200,35,paddy,50:26:26 NPK
Acidic,80,60,40,6.5,1300,25,paddy,50:26:26 NPK
Acidic,85,60,40,6.5,1300,25,paddy,50:26:26 NPK
Acidic,90,60,40,6.5,1300,25,paddy,50:26:26 NPK
Acidic,95,60,40,6.5,1300,25,paddy,50:26:26 NPK
Acidic,100,60,40,6.5,1300,25,paddy,50:26:26 NPK
Acidic,105,60,40,6.5,1300,25,paddy,50:26:26 NPK
Acidic,110,60,40,6.5,1300,25,paddy,50:26:26 NPK
Acidic,115,60,40,6.5,1300,25,paddy,50:26:26 NPK
Acidic,120,60,40,6.5,1300,25,paddy,50:26:26 NPK
Acidic,80,40,50,7.0,1400,30,paddy,Urea
Acidic,85,40,50,7.0,1400,30,paddy,Urea
Acidic,90,40,50,7.0,1400,30,paddy,Urea
Acidic,95,40,50,7.0,1400,30,paddy,Urea
Acidic,100,40,50,7.0,1400,30,paddy,Urea
Acidic,105,40,50,7.0,1400,30,paddy,Urea
Acidic,110,40,50,7.0,1400,30,paddy,Urea
Acidic,115,40,50,7.0,1400,30,paddy,Urea
Acidic,120,40,50,7.0,1400,30,paddy,Urea
Acidic,80,45,55,7.5,1500,35,paddy,Urea
Acidic,85,45,55,7.5,1500,35,paddy,Urea
Acidic,90,45,55,7.5,1500,35,paddy,Urea
Acidic,95,45,55,7.5,1500,35,paddy,Urea
Acidic,100,45,55,7.5,1500,35,paddy,Urea
Acidic,105,45,55,7.5,1500,35,paddy,Urea
Acidic,110,45,55,7.5,1500,35,paddy,Urea
Acidic,115,45,55,7.5,1500,35,paddy,Urea
Acidic,120,45,55,7.5,1500,35,paddy,Urea
Acidic,80,50,60,6.0,1000,25,paddy,Urea
Acidic,85,50,60,6.0,1000,25,paddy,Urea
Acidic,90,50,60,6.0,1000,25,paddy,Urea
Acidic,95,50,60,6.0,1000,25,paddy,Urea
Acidic,100,50,60,6.0,1000,25,paddy,Urea
Acidic,105,50,60,6.0,1000,25,paddy,Urea
Acidic,110,50,60,6.0,1000,25,paddy,Urea
Acidic,115,50,60,6.0,1000,25,paddy,Urea
Acidic,120,50,60,6.0,1000,25,paddy,Urea
Acidic,80,55,40,6.5,1100,30,paddy,Urea
Acidic,85,55,40,6.5,1100,30,paddy,Urea
Acidic,90,55,40,6.5,1100,30,paddy,Urea
Acidic,95,55,40,6.5,1100,30,paddy,Urea
Acidic,100,55,40,6.5,1100,30,paddy,Urea
Acidic,105,55,40,6.5,1100,30,paddy,Urea
Acidic,110,55,40,6.5,1100,30,paddy,Urea
Acidic,115,55,40,6.5,1100,30,paddy,Urea
Acidic,120,55,40,6.5,1100,30,paddy,Urea
Acidic,80,60,45,7.0,1200,35,paddy,Urea
Acidic,85,60,45,7.0,1200,35,paddy,Urea
Acidic,90,60,45,7.0,1200,35,paddy,Urea
Acidic,95,60,45,7.0,1200,35,paddy,Urea
Acidic,100,60,45,7.0,1200,35,paddy,Urea
Acidic,105,60,45,7.0,1200,35,paddy,Urea
Acidic,110,60,45,7.0,1200,35,paddy,Urea
Acidic,115,60,45,7.0,1200,35,paddy,Urea
Acidic,120,60,45,7.0,1200,35,paddy,Urea
Acidic,80,40,55,7.5,1300,25,paddy,50:26:26 NPK
Acidic,85,40,55,7.5,1300,25,paddy,50:26:26 NPK
Acidic,90,40,55,7.5,1300,25,paddy,50:26:26 NPK
Acidic,95,40,55,7.5,1300,25,paddy,50:26:26 NPK
Acidic,100,40,55,7.5,1300,25,paddy,50:26:26 NPK
Acidic,105,40,55,7.5,1300,25,paddy,50:26:26 NPK
Acidic,110,40,55,7.5,1300,25,paddy,50:26:26 NPK
Acidic,115,40,55,7.5,1300,25,paddy,50:26:26 NPK
Acidic,120,40,55,7.5,1300,25,paddy,50:26:26 NPK
Acidic,80,45,60,6.0,1400,30,paddy,50:26:26 NPK
Acidic,85,45,60,6.0,1400,30,paddy,50:26:26 NPK
Acidic,90,45,60,6.0,1400,30,paddy,50:26:26 NPK
Acidic,95,45,60,6.0,1400,30,paddy,50:26:26 NPK
Acidic,100,45,60,6.0,1400,30,paddy,50:26:26 NPK
Acidic,105,45,60,6.0,1400,30,paddy,50:26:26 NPK
Acidic,110,45,60,6.0,1400,30,paddy,50:26:26 NPK
Acidic,115,45,60,6.0,1400,30,paddy,50:26:26 NPK
Acidic,120,45,60,6.0,1400,30,paddy,50:26:26 NPK
Acidic,80,50,40,6.5,1500,35,paddy,50:26:26 NPK
Acidic,85,50,40,6.5,1500,35,paddy,50:26:26 NPK
Acidic,90,50,40,6.5,1500,35,paddy,50:26:26 NPK
Acidic,95,50,40,6.5,1500,35,paddy,50:26:26 NPK
Acidic,100,50,40,6.5,1500,35,paddy,50:26:26 NPK
Acidic,105,50,40,6.5,1500,35,paddy,50:26:26 NPK
Acidic,110,50,40,6.5,1500,35,paddy,50:26:26 NPK
Acidic,115,50,40,6.5,1500,35,paddy,50:26:26 NPK
Acidic,120,50,40,6.5,1500,35,paddy,50:26:26 NPK
Acidic,80,55,45,7.0,1000,25,paddy,50:26:26 NPK
Acidic,85,55,45,7.0,1000,25,paddy,50:26:26 NPK
Acidic,90,55,45,7.0,1000,25,paddy,50:26:26 NPK
Acidic,95,55,45,7.0,1000,25,paddy,50:26:26 NPK
Acidic,100,55,45,7.0,1000,25,paddy,50:26:26 NPK
Acidic,105,55,45,7.0,1000,25,paddy,50:26:26 NPK
Acidic,110,55,45,7.0,1000,25,paddy,50:26:26 NPK
Acidic,115,55,45,7.0,1000,25,paddy,50:26:26 NPK
Acidic,120,55,45,7.0,1000,25,paddy,50:26:26 NPK
Acidic,80,60,50,7.5,1100,30,paddy,50:26:26 NPK
Acidic,85,60,50,7.5,1100,30,paddy,50:26:26 NPK
Acidic,90,60,50,7.5,1100,30,paddy,50:26:26 NPK
Acidic,95,60,50,7.5,1100,30,paddy,50:26:26 NPK
Acidic,100,60,50,7.5,1100,30,paddy,50:26:26 NPK
Acidic,105,60,50,7.5,1100,30,paddy,50:26:26 NPK
Acidic,110,60,50,7.5,1100,30,paddy,50:26:26 NPK
Acidic,115,60,50,7.5,1100,30,paddy,50:26:26 NPK
Acidic,120,60,50,7.5,1100,30,paddy,50:26:26 NPK
Acidic,80,40,60,6.0,1200,35,paddy,Urea
Acidic,85,40,60,6.0,1200,35,paddy,Urea
Acidic,90,40,60,6.0,1200,35,paddy,Urea
Acidic,95,40,60,6.0,1200,35,paddy,Urea
Acidic,100,40,60,6.0,1200,35,paddy,Urea
Acidic,105,40,60,6.0,1200,35,paddy,Urea
Acidic,110,40,60,6.0,1200,35,paddy,Urea
Acidic,115,40,60,6.0,1200,35,paddy,Urea
Acidic,120,40,60,6.0,1200,35,paddy,Urea
Acidic,80,45,40,6.5,1300,25,paddy,Urea
Acidic,85,45,40,6.5,1300,25,paddy,Urea
Acidic,90,45,40,6.5,1300,25,paddy,Urea
Acidic,95,45,40,6.5,1300,25,paddy,Urea
Acidic,100,45,40,6.5,1300,25,paddy,Urea
Acidic,105,45,40,6.5,1300,25,paddy,Urea
Acidic,110,45,40,6.5,1300,25,paddy,Urea
Acidic,115,45,40,6.5,1300,25,paddy,Urea
Acidic,120,45,40,6.5,1300,25,paddy,Urea
Acidic,80,50,45,7.0,1400,30,paddy,Urea
Acidic,85,50,45,7.0,1400,30,paddy,Urea
Acidic,90,50,45,7.0,1400,30,paddy,Urea
Acidic,95,50,45,7.0,1400,30,paddy,Urea
Acidic,100,50,45,7.0,1400,30,paddy,Urea
Acidic,105,50,45,7.0,1400,30,paddy,Urea
Acidic,110,50,45,7.0,1400,30,paddy,Urea
Acidic,115,50,45,7.0,1400,30,paddy,Urea
Acidic,120,50,45,7.0,1400,30,paddy,Urea
Acidic,80,55,50,7.5,1500,35,paddy,Urea
Acidic,85,55,50,7.5,1500,35,paddy,Urea
Acidic,90,55,50,7.5,1500,35,paddy,Urea
Acidic,95,55,50,7.5,1500,35,paddy,Urea
Acidic,100,55,50,7.5,1500,35,paddy,Urea
Acidic,105,55,50,7.5,1500,35,paddy,Urea
Acidic,110,55,50,7.5,1500,35,paddy,Urea
Acidic,115,55,50,7.5,1500,35,paddy,Urea
Acidic,120,55,50,7.5,1500,35,paddy,Urea
Acidic,80,60,55,6.0,1000,20,paddy,Urea
Acidic,85,60,55,6.0,1000,20,paddy,Urea
Acidic,90,60,55,6.0,1000,20,paddy,Urea
Acidic,95,60,55,6.0,1000,20,paddy,Urea
Acidic,100,60,55,6.0,1000,20,paddy,Urea
Acidic,105,60,55,6.0,1000,20,paddy,Urea
Acidic,110,60,55,6.0,1000,20,paddy,Urea
Acidic,115,60,55,6.0,1000,20,paddy,Urea
Acidic,120,60,55,6.0,1000,20,paddy,Urea
Alkaline,40,20,20,6.0,400,25,millet,10:26:26 NPK
Alkaline,45,20,20,6.0,400,25,millet,10:26:26 NPK
Alkaline,50,20,20,6.0,400,25,millet,10:26:26 NPK
Alkaline,55,20,20,6.0,400,25,millet,10:26:26 NPK
Alkaline,60,20,20,6.0,400,25,millet,10:26:26 NPK
Alkaline,40,25,25,6.5,500,30,millet,10:26:26 NPK
Alkaline,45,25,25,6.5,500,30,millet,10:26:26 NPK
Alkaline,50,25,25,6.5,500,30,millet,10:26:26 NPK
Alkaline,55,25,25,6.5,500,30,millet,10:26:26 NPK
Alkaline,60,25,25,6.5,500,30,millet,10:26:26 NPK
Alkaline,40,30,30,7.0,600,35,millet,10:26:26 NPK
Alkaline,45,30,30,7.0,600,35,millet,10:26:26 NPK
Alkaline,50,30,30,7.0,600,35,millet,10:26:26 NPK
Alkaline,55,30,30,7.0,600,35,millet,10:26:26 NPK
Alkaline,60,30,30,7.0,600,35,millet,10:26:26 NPK
Alkaline,40,35,35,7.5,400,25,millet,10:26:26 NPK
Alkaline,45,35,35,7.5,400,25,millet,10:26:26 NPK
Alkaline,50,35,35,7.5,400,25,millet,10:26:26 NPK
Alkaline,55,35,35,7.5,400,25,millet,10:26:26 NPK
Alkaline,60,35,35,7.5,400,25,millet,10:26:26 NPK
Alkaline,40,40,40,6.0,500,30,millet,10:26:26 NPK
Alkaline,45,40,40,6.0,500,30,millet,10:26:26 NPK
Alkaline,50,40,40,6.0,500,30,millet,10:26:26 NPK
Alkaline,55,40,40,6.0,500,30,millet,10:26:26 NPK
Alkaline,60,40,40,6.0,500,30,millet,10:26:26 NPK
Alkaline,40,20,25,6.5,600,35,millet,Urea
Alkaline,45,20,25,6.5,600,35,millet,Urea
Alkaline,50,20,25,6.5,600,35,millet,Urea
Alkaline,55,20,25,6.5,600,35,millet,Urea
Alkaline,60,20,25,6.5,600,35,millet,Urea
Alkaline,40,25,30,7.0,400,25,millet,Urea
Alkaline,45,25,30,7.0,400,25,millet,Urea
Alkaline,50,25,30,7.0,400,25,millet,Urea
Alkaline,55,25,30,7.0,400,25,millet,Urea
Alkaline,60,25,30,7.0,400,25,millet,Urea
Alkaline,40,30,35,7.5,500,30,millet,Urea
Alkaline,45,30,35,7.5,500,30,millet,Urea
Alkaline,50,30,35,7.5,500,30,millet,Urea
Alkaline,55,30,35,7.5,500,30,millet,Urea
Alkaline,60,30,35,7.5,500,30,millet,Urea
Alkaline,40,35,40,6.0,600,35,millet,Urea
Alkaline,45,35,40,6.0,600,35,millet,Urea
Alkaline,50,35,40,6.0,600,35,millet,Urea
Alkaline,55,35,40,6.0,600,35,millet,Urea
Alkaline,60,35,40,6.0,600,35,millet,Urea
Alkaline,40,40,20,6.5,400,25,millet,Urea
Alkaline,45,40,20,6.5,400,25,millet,Urea
Alkaline,50,40,20,6.5,400,25,millet,Urea
Alkaline,55,40,20,6.5,400,25,millet,Urea
Alkaline,60,40,20,6.5,400,25,millet,Urea
Alkaline,40,20,30,7.0,500,30,millet,SSP
Alkaline,45,20,30,7.0,500,30,millet,SSP
Alkaline,50,20,30,7.0,500,30,millet,SSP
Alkaline,55,20,30,7.0,500,30,millet,SSP
Alkaline,60,20,30,7.0,500,30,millet,SSP
Alkaline,40,25,35,7.5,600,35,millet,SSP
Alkaline,45,25,35,7.5,600,35,millet,SSP
Alkaline,50,25,35,7.5,600,35,millet,SSP
Alkaline,55,25,35,7.5,600,35,millet,SSP
Alkaline,60,25,35,7.5,600,35,millet,SSP
Alkaline,40,30,40,6.0,400,25,millet,SSP
Alkaline,45,30,40,6.0,400,25,millet,SSP
Alkaline,50,30,40,6.0,400,25,millet,SSP
Alkaline,55,30,40,6.0,400,25,millet,SSP
Alkaline,60,30,40,6.0,400,25,millet,SSP
Alkaline,40,35,20,6.5,500,30,millet,SSP
Alkaline,45,35,20,6.5,500,30,millet,SSP
Alkaline,50,35,20,6.5,500,30,millet,SSP
Alkaline,55,35,20,6.5,500,30,millet,SSP
Alkaline,60,35,20,6.5,500,30,millet,SSP
Alkaline,40,40,25,7.0,600,35,millet,SSP
Alkaline,45,40,25,7.0,600,35,millet,SSP
Alkaline,50,40,25,7.0,600,35,millet,SSP
Alkaline,55,40,25,7.0,600,35,millet,SSP
Alkaline,60,40,25,7.0,600,35,millet,SSP
Alkaline,40,20,35,7.5,400,25,millet,10:26:26 NPK
Alkaline,45,20,35,7.5,400,25,millet,10:26:26 NPK
Alkaline,50,20,35,7.5,400,25,millet,10:26:26 NPK
Alkaline,55,20,35,7.5,400,25,millet,10:26:26 NPK
Alkaline,60,20,35,7.5,400,25,millet,10:26:26 NPK
Alkaline,40,25,40,6.0,500,30,millet,10:26:26 NPK
Alkaline,45,25,40,6.0,500,30,millet,10:26:26 NPK
Alkaline,50,25,40,6.0,500,30,millet,10:26:26 NPK
Alkaline,55,25,40,6.0,500,30,millet,10:26:26 NPK
Alkaline,60,25,40,6.0,500,30,millet,10:26:26 NPK
Alkaline,40,30,20,6.5,600,35,millet,10:26:26 NPK
Alkaline,45,30,20,6.5,600,35,millet,10:26:26 NPK
Alkaline,50,30,20,6.5,600,35,millet,10:26:26 NPK
Alkaline,55,30,20,6.5,600,35,millet,10:26:26 NPK
Alkaline,60,30,20,6.5,600,35,millet,10:26:26 NPK
Alkaline,40,35,25,7.0,400,25,millet,10:26:26 NPK
Alkaline,45,35,25,7.0,400,25,millet,10:26:26 NPK
Alkaline,50,35,25,7.0,400,25,millet,10:26:26 NPK
Alkaline,55,35,25,7.0,400,25,millet,10:26:26 NPK
Alkaline,60,35,25,7.0,400,25,millet,10:26:26 NPK
Alkaline,40,40,30,7.5,500,30,millet,10:26:26 NPK
Alkaline,45,40,30,7.5,500,30,millet,10:26:26 NPK
Alkaline,50,40,30,7.5,500,30,millet,10:26:26 NPK
Alkaline,55,40,30,7.5,500,30,millet,10:26:26 NPK
Alkaline,60,40,30,7.5,500,30,millet,10:26:26 NPK
Alkaline,40,20,40,6.0,600,35,millet,Urea
Alkaline,45,20,40,6.0,600,35,millet,Urea
Alkaline,50,20,40,6.0,600,35,millet,Urea
Alkaline,55,20,40,6.0,600,35,millet,Urea
Alkaline,60,20,40,6.0,600,35,millet,Urea
Alkaline,40,25,20,6.5,400,25,millet,Urea
Alkaline,45,25,20,6.5,400,25,millet,Urea
Alkaline,50,25,20,6.5,400,25,millet,Urea
Alkaline,55,25,20,6.5,400,25,millet,Urea
Alkaline,60,25,20,6.5,400,25,millet,Urea
Alkaline,40,30,25,7.0,500,30,millet,Urea
Alkaline,45,30,25,7.0,500,30,millet,Urea
Alkaline,50,30,25,7.0,500,30,millet,Urea
Alkaline,55,30,25,7.0,500,30,millet,Urea
Alkaline,60,30,25,7.0,500,30,millet,Urea
Alkaline,40,35,30,7.5,600,35,millet,Urea
Alkaline,45,35,30,7.5,600,35,millet,Urea
Alkaline,50,35,30,7.5,600,35,millet,Urea
Alkaline,55,35,30,7.5,600,35,millet,Urea
Alkaline,60,35,30,7.5,600,35,millet,Urea
Alkaline,40,40,35,6.0,400,25,millet,Urea
Alkaline,45,40,35,6.0,400,25,millet,Urea
Alkaline,50,40,35,6.0,400,25,millet,Urea
Alkaline,55,40,35,6.0,400,25,millet,Urea
Alkaline,60,40,35,6.0,400,25,millet,Urea
Alkaline,120,60,120,6.0,900,20,sugarcane,Urea
Alkaline,125,60,120,6.0,900,20,sugarcane,Urea
Alkaline,130,60,120,6.0,900,20,sugarcane,Urea
Alkaline,135,60,120,6.0,900,20,sugarcane,Urea
Alkaline,140,60,120,6.0,900,20,sugarcane,Urea
Alkaline,145,60,120,6.0,900,20,sugarcane,Urea
Alkaline,150,60,120,6.0,900,20,sugarcane,Urea
Alkaline,120,65,125,6.5,1000,25,sugarcane,Urea
Alkaline,125,65,125,6.5,1000,25,sugarcane,Urea
Alkaline,130,65,125,6.5,1000,25,sugarcane,Urea
Alkaline,135,65,125,6.5,1000,25,sugarcane,Urea
Alkaline,140,65,125,6.5,1000,25,sugarcane,Urea
Alkaline,145,65,125,6.5,1000,25,sugarcane,Urea
Alkaline,150,65,125,6.5,1000,25,sugarcane,Urea
Alkaline,120,70,130,7.0,900,30,sugarcane,Urea
Alkaline,125,70,130,7.0,900,30,sugarcane,Urea
Alkaline,130,70,130,7.0,900,30,sugarcane,Urea
Alkaline,135,70,130,7.0,900,30,sugarcane,Urea
Alkaline,140,70,130,7.0,900,30,sugarcane,Urea
Alkaline,145,70,130,7.0,900,30,sugarcane,Urea
Alkaline,150,70,130,7.0,900,30,sugarcane,Urea
Alkaline,120,75,135,6.0,1000,35,sugarcane,Urea
Alkaline,125,75,135,6.0,1000,35,sugarcane,Urea
Alkaline,130,75,135,6.0,1000,35,sugarcane,Urea
Alkaline,135,75,135,6.0,1000,35,sugarcane,Urea
Alkaline,140,75,135,6.0,1000,35,sugarcane,Urea
Alkaline,145,75,135,6.0,1000,35,sugarcane,Urea
Alkaline,150,75,135,6.0,1000,35,sugarcane,Urea
Alkaline,120,80,140,6.5,900,20,sugarcane,Urea
Alkaline,125,80,140,6.5,900,20,sugarcane,Urea
Alkaline,130,80,140,6.5,900,20,sugarcane,Urea
Alkaline,135,80,140,6.5,900,20,sugarcane,Urea
Alkaline,140,80,140,6.5,900,20,sugarcane,Urea
Alkaline,145,80,140,6.5,900,20,sugarcane,Urea
Alkaline,150,80,140,6.5,900,20,sugarcane,Urea
Alkaline,120,85,145,7.0,1000,25,sugarcane,Urea
Alkaline,125,85,145,7.0,1000,25,sugarcane,Urea
Alkaline,130,85,145,7.0,1000,25,sugarcane,Urea
Alkaline,135,85,145,7.0,1000,25,sugarcane,Urea
Alkaline,140,85,145,7.0,1000,25,sugarcane,Urea
Alkaline,145,85,145,7.0,1000,25,sugarcane,Urea
Alkaline,150,85,145,7.0,1000,25,sugarcane,Urea
Alkaline,120,90,150,6.0,900,30,sugarcane,Urea
Alkaline,125,90,150,6.0,900,30,sugarcane,Urea
Alkaline,130,90,150,6.0,900,30,sugarcane,Urea
Alkaline,135,90,150,6.0,900,30,sugarcane,Urea
Alkaline,140,90,150,6.0,900,30,sugarcane,Urea
Alkaline,145,90,150,6.0,900,30,sugarcane,Urea
Alkaline,150,90,150,6.0,900,30,sugarcane,Urea
Alkaline,120,60,125,6.5,1000,35,sugarcane,DAP
Alkaline,125,60,125,6.5,1000,35,sugarcane,DAP
Alkaline,130,60,125,6.5,1000,35,sugarcane,DAP
Alkaline,135,60,125,6.5,1000,35,sugarcane,DAP
Alkaline,140,60,125,6.5,1000,35,sugarcane,DAP
Alkaline,145,60,125,6.5,1000,35,sugarcane,DAP
Alkaline,150,60,125,6.5,1000,35,sugarcane,DAP
Alkaline,120,65,130,7.0,900,20,sugarcane,DAP
Alkaline,125,65,130,7.0,900,20,sugarcane,DAP
Alkaline,130,65,130,7.0,900,20,sugarcane,DAP
Alkaline,135,65,130,7.0,900,20,sugarcane,DAP
Alkaline,140,65,130,7.0,900,20,sugarcane,DAP
Alkaline,145,65,130,7.0,900,20,sugarcane,DAP
Alkaline,150,65,130,7.0,900,20,sugarcane,DAP
Alkaline,120,70,135,6.0,1000,25,sugarcane,DAP
Alkaline,125,70,135,6.0,1000,25,sugarcane,DAP
Alkaline,130,70,135,6.0,1000,25,sugarcane,DAP
Alkaline,135,70,135,6.0,1000,25,sugarcane,DAP
Alkaline,140,70,135,6.0,1000,25,sugarcane,DAP
Alkaline,145,70,135,6.0,1000,25,sugarcane,DAP
Alkaline,150,70,135,6.0,1000,25,sugarcane,DAP
Alkaline,120,75,140,6.5,900,30,sugarcane,DAP
Alkaline,125,75,140,6.5,900,30,sugarcane,DAP
Alkaline,130,75,140,6.5,900,30,sugarcane,DAP
Alkaline,135,75,140,6.5,900,30,sugarcane,DAP
Alkaline,140,75,140,6.5,900,30,sugarcane,DAP
Alkaline,145,75,140,6.5,900,30,sugarcane,DAP
Alkaline,150,75,140,6.5,900,30,sugarcane,DAP
Alkaline,120,80,145,7.0,1000,35,sugarcane,DAP
Alkaline,125,80,145,7.0,1000,35,sugarcane,DAP
Alkaline,130,80,145,7.0,1000,35,sugarcane,DAP
Alkaline,135,80,145,7.0,1000,35,sugarcane,DAP
Alkaline,140,80,145,7.0,1000,35,sugarcane,DAP
Alkaline,145,80,145,7.0,1000,35,sugarcane,DAP
Alkaline,150,80,145,7.0,1000,35,sugarcane,DAP
Alkaline,120,85,150,6.0,900,20,sugarcane,DAP
Alkaline,125,85,150,6.0,900,20,sugarcane,DAP
Alkaline,130,85,150,6.0,900,20,sugarcane,DAP
Alkaline,135,85,150,6.0,900,20,sugarcane,DAP
Alkaline,140,85,150,6.0,900,20,sugarcane,DAP
Alkaline,145,85,150,6.0,900,20,sugarcane,DAP
Alkaline,150,85,150,6.0,900,20,sugarcane,DAP
Alkaline,120,90,120,6.5,1000,25,sugarcane,DAP
Alkaline,125,90,120,6.5,1000,25,sugarcane,DAP
Alkaline,130,90,120,6.5,1000,25,sugarcane,DAP
Alkaline,135,90,120,6.5,1000,25,sugarcane,DAP
Alkaline,140,90,120,6.5,1000,25,sugarcane,DAP
Alkaline,145,90,120,6.5,1000,25,sugarcane,DAP
Alkaline,150,90,120,6.5,1000,25,sugarcane,DAP
Alkaline,120,60,130,7.0,900,30,sugarcane,MOP
Alkaline,125,60,130,7.0,900,30,sugarcane,MOP
Alkaline,130,60,130,7.0,900,30,sugarcane,MOP
Alkaline,135,60,130,7.0,900,30,sugarcane,MOP
Alkaline,140,60,130,7.0,900,30,sugarcane,MOP
Alkaline,145,60,130,7.0,900,30,sugarcane,MOP
Alkaline,150,60,130,7.0,900,30,sugarcane,MOP
Alkaline,120,65,135,6.0,1000,35,sugarcane,MOP
Alkaline,125,65,135,6.0,1000,35,sugarcane,MOP
